ano,semestre,data,regiao,uf,municipio,rede_ensino,serie,matriculados,evasoes,taxa_evasao,renda_media_familiar,indice_desempenho,acesso_internet,nivel_risco
2019,1,2019-06-01,Sudeste,ES,Vila Velha,Privada,2º ano,41957,2179,5.19,3887.68,57.04,61.3,Médio
2019,1,2019-06-01,Sudeste,ES,Serra,Pública,3º ano,20139,2218,11.02,2741.73,65.98,68.7,Alto
2019,1,2019-06-01,Sudeste,ES,Serra,Privada,1º ano,28632,1486,5.19,3397.41,66.14,57.5,Médio
2019,1,2019-06-01,Sul,PR,Curitiba,Pública,1º ano,33652,3814,11.34,2306.96,84.89,82.3,Alto
2019,1,2019-06-01,Sul,PR,Curitiba,Privada,1º ano,25794,769,2.98,2371.77,85.08,74.6,Baixo
2019,1,2019-06-01,Sul,PR,Londrina,Pública,2º ano,11018,1459,13.25,3036.8,61.93,56.8,Crítico
2019,1,2019-06-01,Sul,PR,Londrina,Privada,3º ano,6223,385,6.2,2387.57,68.11,84.9,Médio
2019,1,2019-06-01,Sul,SC,Florianópolis,Pública,2º ano,45053,5365,11.91,3421.25,56.11,94.7,Alto
2019,1,2019-06-01,Sul,SC,Florianópolis,Privada,2º ano,37854,1641,4.34,2579.07,72.46,90.3,Médio
2019,1,2019-06-01,Sul,SC,Joinville,Pública,1º ano,38849,4301,11.07,1998.74,71.43,66.0,Alto
2019,1,2019-06-01,Sul,SC,Joinville,Privada,2º ano,22328,741,3.32,1036.13,72.5,50.3,Baixo
2019,1,2019-06-01,Sul,RS,Porto Alegre,Pública,2º ano,45859,4779,10.42,3402.14,66.31,59.5,Alto
2019,1,2019-06-01,Sul,RS,Porto Alegre,Privada,1º ano,28019,207,0.74,2892.57,79.09,72.6,Baixo
2019,1,2019-06-01,Sul,RS,Caxias do Sul,Pública,3º ano,7044,718,10.2,2229.82,71.13,75.6,Alto
2019,1,2019-06-01,Sul,RS,Caxias do Sul,Privada,2º ano,8514,79,0.93,3314.2,80.54,60.8,Baixo
2019,2,2019-12-01,Norte,AM,Manaus,Pública,3º ano,10817,1435,13.27,2435.61,52.36,85.1,Crítico
2019,2,2019-12-01,Norte,AM,Manaus,Privada,3º ano,31513,1279,4.06,2448.73,74.59,83.2,Médio
2019,2,2019-12-01,Norte,PA,Belém,Pública,3º ano,11589,878,7.58,3064.59,52.22,72.7,Médio
2019,2,2019-12-01,Norte,PA,Belém,Privada,1º ano,32355,1242,3.84,3009.83,39.38,61.3,Baixo
2019,2,2019-12-01,Norte,PA,Santarém,Pública,1º ano,42434,4724,11.13,3135.79,67.43,68.8,Alto
2019,2,2019-12-01,Norte,PA,Santarém,Privada,3º ano,45835,1356,2.96,3786.73,62.7,70.5,Baixo
2019,2,2019-12-01,Norte,RO,Porto Velho,Pública,3º ano,16493,1698,10.3,2139.63,65.7,89.3,Alto
2019,2,2019-12-01,Norte,RO,Porto Velho,Privada,3º ano,45525,1117,2.45,3866.44,72.62,47.3,Baixo
2019,2,2019-12-01,Norte,TO,Palmas,Pública,1º ano,38676,3774,9.76,2785.23,60.05,63.6,Alto
2019,2,2019-12-01,Norte,TO,Palmas,Privada,3º ano,42149,2166,5.14,2040.55,73.96,57.0,Médio
2019,2,2019-12-01,Nordeste,BA,Salvador,Pública,1º ano,32384,3372,10.41,2593.48,82.9,81.4,Alto
2019,2,2019-12-01,Nordeste,BA,Salvador,Privada,2º ano,38097,1443,3.79,1847.21,87.49,60.0,Baixo
2019,2,2019-12-01,Nordeste,BA,Feira de Santana,Pública,2º ano,18833,794,4.22,2602.0,67.58,80.1,Médio
2019,2,2019-12-01,Nordeste,BA,Feira de Santana,Privada,3º ano,36303,1732,4.77,4234.66,58.47,75.6,Médio
2019,2,2019-12-01,Nordeste,PE,Recife,Pública,2º ano,22633,1672,7.39,3863.88,59.0,93.2,Médio
2019,2,2019-12-01,Nordeste,PE,Recife,Privada,1º ano,10542,396,3.76,2777.98,70.4,62.6,Baixo
2019,2,2019-12-01,Nordeste,PE,Jaboatão dos Guararapes,Pública,2º ano,24518,2379,9.71,2639.3,68.47,51.9,Alto
2019,2,2019-12-01,Nordeste,PE,Jaboatão dos Guararapes,Privada,1º ano,39012,1894,4.86,3429.4,60.76,71.4,Médio
2019,2,2019-12-01,Nordeste,CE,Fortaleza,Pública,1º ano,28776,3785,13.15,2525.35,57.72,73.4,Crítico
2019,2,2019-12-01,Nordeste,CE,Fortaleza,Privada,2º ano,8597,441,5.13,2623.05,67.43,87.1,Médio
2019,2,2019-12-01,Nordeste,CE,Juazeiro do Norte,Pública,2º ano,21604,2608,12.08,2293.9,48.44,54.1,Alto
2019,2,2019-12-01,Nordeste,CE,Juazeiro do Norte,Privada,1º ano,9373,479,5.11,1652.92,63.52,71.0,Médio
2019,2,2019-12-01,Nordeste,MA,São Luís,Pública,1º ano,4347,352,8.11,3068.09,62.24,68.4,Alto
2019,2,2019-12-01,Nordeste,MA,São Luís,Privada,2º ano,45744,2855,6.24,1924.72,66.5,48.0,Médio
2019,2,2019-12-01,Nordeste,PB,João Pessoa,Pública,2º ano,27936,3741,13.39,2645.74,49.29,60.1,Crítico
2019,2,2019-12-01,Nordeste,PB,João Pessoa,Privada,1º ano,36546,542,1.48,3313.65,84.11,45.8,Baixo
2019,2,2019-12-01,Centro-Oeste,DF,Brasília,Pública,1º ano,16159,1373,8.5,3124.91,66.68,54.3,Alto
2019,2,2019-12-01,Centro-Oeste,DF,Brasília,Privada,2º ano,25942,617,2.38,2255.23,62.09,58.0,Baixo
2019,2,2019-12-01,Centro-Oeste,GO,Goiânia,Pública,3º ano,10507,1099,10.46,2621.91,61.89,62.8,Alto
2019,2,2019-12-01,Centro-Oeste,GO,Goiânia,Privada,3º ano,32126,777,2.42,3711.11,67.4,82.9,Baixo
2019,2,2019-12-01,Centro-Oeste,GO,Aparecida de Goiânia,Pública,2º ano,31816,3151,9.91,3506.6,46.08,54.9,Alto
2019,2,2019-12-01,Centro-Oeste,GO,Aparecida de Goiânia,Privada,2º ano,33253,622,1.87,3374.04,57.05,86.1,Baixo
2019,2,2019-12-01,Centro-Oeste,MT,Cuiabá,Pública,1º ano,21202,1987,9.38,2540.36,60.77,94.7,Alto
2019,2,2019-12-01,Centro-Oeste,MT,Cuiabá,Privada,3º ano,14848,584,3.94,3566.97,47.95,89.7,Baixo
2019,2,2019-12-01,Centro-Oeste,MS,Campo Grande,Pública,1º ano,38536,3270,8.49,2111.94,83.18,47.8,Alto
2019,2,2019-12-01,Centro-Oeste,MS,Campo Grande,Privada,2º ano,29107,1690,5.81,2322.74,61.02,63.8,Médio
2019,2,2019-12-01,Sudeste,SP,São Paulo,Pública,3º ano,19626,1602,8.16,3026.44,55.95,70.7,Alto
2019,2,2019-12-01,Sudeste,SP,São Paulo,Privada,1º ano,44088,220,0.5,2511.27,58.46,59.1,Baixo
2019,2,2019-12-01,Sudeste,SP,Campinas,Pública,3º ano,31939,2741,8.58,2115.65,83.45,86.3,Alto
2019,2,2019-12-01,Sudeste,SP,Campinas,Privada,1º ano,3895,25,0.66,2376.36,58.49,67.5,Baixo
2019,2,2019-12-01,Sudeste,SP,Ribeirão Preto,Pública,2º ano,30350,3505,11.55,2239.5,71.99,45.4,Alto
2019,2,2019-12-01,Sudeste,SP,Ribeirão Preto,Privada,1º ano,13657,357,2.62,2661.33,63.46,92.0,Baixo
2019,2,2019-12-01,Sudeste,RJ,Rio de Janeiro,Pública,3º ano,5557,636,11.46,1684.35,77.19,72.9,Alto
2019,2,2019-12-01,Sudeste,RJ,Rio de Janeiro,Privada,2º ano,34078,2054,6.03,2895.3,67.64,87.8,Médio
2019,2,2019-12-01,Sudeste,RJ,Niterói,Pública,3º ano,26231,2298,8.76,2228.63,54.2,48.1,Alto
2019,2,2019-12-01,Sudeste,RJ,Niterói,Privada,2º ano,4955,133,2.69,3423.0,79.94,72.3,Baixo
2019,2,2019-12-01,Sudeste,RJ,Nova Iguaçu,Pública,2º ano,49558,4865,9.82,2721.31,60.33,62.0,Alto
2019,2,2019-12-01,Sudeste,RJ,Nova Iguaçu,Privada,3º ano,29630,1200,4.05,2427.34,69.42,94.7,Médio
2019,2,2019-12-01,Sudeste,RJ,Petrópolis,Pública,1º ano,3023,326,10.79,2193.34,65.2,73.4,Alto
2019,2,2019-12-01,Sudeste,RJ,Petrópolis,Privada,3º ano,43712,1535,3.51,2506.86,57.28,80.4,Baixo
2019,2,2019-12-01,Sudeste,MG,Belo Horizonte,Pública,2º ano,15854,2114,13.34,2585.36,78.73,78.3,Crítico
2019,2,2019-12-01,Sudeste,MG,Belo Horizonte,Privada,3º ano,5038,274,5.44,1819.49,70.32,83.2,Médio
2019,2,2019-12-01,Sudeste,MG,Uberlândia,Pública,3º ano,27898,3032,10.87,2238.05,45.76,80.0,Alto
2019,2,2019-12-01,Sudeste,MG,Uberlândia,Privada,1º ano,45631,562,1.23,3133.08,47.59,78.3,Baixo
2019,2,2019-12-01,Sudeste,MG,Juiz de Fora,Pública,2º ano,20529,2128,10.37,2888.13,52.71,80.9,Alto
2019,2,2019-12-01,Sudeste,MG,Juiz de Fora,Privada,3º ano,7367,336,4.56,3535.72,52.88,80.3,Médio
2019,2,2019-12-01,Sudeste,ES,Vitória,Pública,3º ano,24206,1621,6.7,2687.38,73.79,91.6,Médio
2019,2,2019-12-01,Sudeste,ES,Vitória,Privada,2º ano,46052,2419,5.25,3123.59,61.73,65.6,Médio
2019,2,2019-12-01,Sudeste,ES,Vila Velha,Pública,2º ano,27235,2831,10.4,3619.33,62.36,84.4,Alto
2019,2,2019-12-01,Sudeste,ES,Vila Velha,Privada,1º ano,22641,1679,7.42,3548.87,90.46,47.6,Médio
2019,2,2019-12-01,Sudeste,ES,Serra,Pública,1º ano,6559,593,9.06,2264.17,45.83,88.6,Alto
2019,2,2019-12-01,Sudeste,ES,Serra,Privada,2º ano,37525,2231,5.95,2272.79,67.74,66.8,Médio
2019,2,2019-12-01,Sul,PR,Curitiba,Pública,1º ano,1135,107,9.51,2303.53,45.08,54.2,Alto
2019,2,2019-12-01,Sul,PR,Curitiba,Privada,2º ano,18057,1298,7.19,3426.97,65.83,87.6,Médio
2019,2,2019-12-01,Sul,PR,Londrina,Pública,2º ano,9483,840,8.86,1903.89,53.3,61.1,Alto
2019,2,2019-12-01,Sul,PR,Londrina,Privada,2º ano,32192,1013,3.15,2601.61,82.8,52.7,Baixo
2019,2,2019-12-01,Sul,SC,Florianópolis,Pública,2º ano,6444,479,7.45,2394.46,52.19,56.3,Médio
2019,2,2019-12-01,Sul,SC,Florianópolis,Privada,1º ano,32789,572,1.75,3337.57,60.79,87.2,Baixo
2019,2,2019-12-01,Sul,SC,Joinville,Pública,2º ano,39714,3636,9.16,2661.88,75.15,93.7,Alto
2019,2,2019-12-01,Sul,SC,Joinville,Privada,2º ano,9610,701,7.3,2828.44,68.29,58.9,Médio
2019,2,2019-12-01,Sul,RS,Porto Alegre,Pública,1º ano,10767,1101,10.23,2818.68,49.76,68.0,Alto
2019,2,2019-12-01,Sul,RS,Porto Alegre,Privada,3º ano,3969,138,3.49,2456.68,57.81,84.4,Baixo
2019,2,2019-12-01,Sul,RS,Caxias do Sul,Pública,2º ano,10438,1265,12.12,3170.33,69.33,71.0,Alto
2019,2,2019-12-01,Sul,RS,Caxias do Sul,Privada,1º ano,6204,454,7.32,3156.65,65.88,79.7,Médio
2020,1,2020-06-01,Norte,AM,Manaus,Pública,1º ano,11989,1098,9.16,3369.98,63.85,90.9,Alto
2020,1,2020-06-01,Norte,AM,Manaus,Privada,1º ano,20614,854,4.14,3113.47,79.61,68.5,Médio
2020,1,2020-06-01,Norte,PA,Belém,Pública,2º ano,45113,5878,13.03,2111.38,56.1,83.0,Crítico
2020,1,2020-06-01,Norte,PA,Belém,Privada,1º ano,46574,1898,4.08,2197.86,56.6,71.4,Médio
2020,1,2020-06-01,Norte,PA,Santarém,Pública,1º ano,877,47,5.47,3896.24,68.61,80.7,Médio
2020,1,2020-06-01,Norte,PA,Santarém,Privada,2º ano,22419,1039,4.63,2315.33,53.84,74.6,Médio
2020,1,2020-06-01,Norte,RO,Porto Velho,Pública,3º ano,34973,4252,12.16,3091.89,75.13,64.5,Alto
2020,1,2020-06-01,Norte,RO,Porto Velho,Privada,3º ano,15300,599,3.92,3729.52,69.6,80.2,Baixo
2020,1,2020-06-01,Norte,TO,Palmas,Pública,2º ano,12133,1289,10.63,1873.98,62.47,82.0,Alto
2020,1,2020-06-01,Norte,TO,Palmas,Privada,3º ano,468,8,1.79,4077.26,50.21,46.9,Baixo
2020,1,2020-06-01,Nordeste,BA,Salvador,Pública,3º ano,39085,4177,10.69,3854.74,51.26,58.4,Alto
2020,1,2020-06-01,Nordeste,BA,Salvador,Privada,2º ano,13048,372,2.85,4120.11,70.97,71.9,Baixo
2020,1,2020-06-01,Nordeste,BA,Feira de Santana,Pública,2º ano,9974,849,8.52,2227.88,45.18,72.5,Alto
2020,1,2020-06-01,Nordeste,BA,Feira de Santana,Privada,1º ano,3762,112,3.0,2898.12,55.88,80.4,Baixo
2020,1,2020-06-01,Nordeste,PE,Recife,Pública,3º ano,7091,642,9.06,1264.86,68.22,63.4,Alto
2020,1,2020-06-01,Nordeste,PE,Recife,Privada,2º ano,39510,197,0.5,2236.07,50.4,76.2,Baixo
2020,1,2020-06-01,Nordeste,PE,Jaboatão dos Guararapes,Pública,3º ano,36499,3816,10.46,2984.16,60.59,77.9,Alto
2020,1,2020-06-01,Nordeste,PE,Jaboatão dos Guararapes,Privada,1º ano,27099,872,3.22,3456.43,47.22,64.7,Baixo
2020,1,2020-06-01,Nordeste,CE,Fortaleza,Pública,2º ano,2828,271,9.59,2430.56,63.59,72.5,Alto
2020,1,2020-06-01,Nordeste,CE,Fortaleza,Privada,1º ano,34763,419,1.21,3203.15,68.97,75.2,Baixo
2020,1,2020-06-01,Nordeste,CE,Juazeiro do Norte,Pública,2º ano,8217,543,6.62,3657.59,61.22,65.4,Médio
2020,1,2020-06-01,Nordeste,CE,Juazeiro do Norte,Privada,2º ano,2701,20,0.77,2334.44,63.95,85.8,Baixo
2020,1,2020-06-01,Nordeste,MA,São Luís,Pública,1º ano,27921,3840,13.75,3103.78,73.96,66.3,Crítico
2020,1,2020-06-01,Nordeste,MA,São Luís,Privada,2º ano,23882,1039,4.35,3206.78,54.82,48.6,Médio
2020,1,2020-06-01,Nordeste,PB,João Pessoa,Pública,1º ano,8407,627,7.47,3202.25,59.22,73.1,Médio
2020,1,2020-06-01,Nordeste,PB,João Pessoa,Privada,3º ano,42036,2311,5.5,2664.42,58.53,62.6,Médio
2020,1,2020-06-01,Centro-Oeste,DF,Brasília,Pública,2º ano,46839,4481,9.57,3007.45,52.31,63.5,Alto
2020,1,2020-06-01,Centro-Oeste,DF,Brasília,Privada,3º ano,23153,1799,7.77,3116.37,68.72,61.4,Médio
2020,1,2020-06-01,Centro-Oeste,GO,Goiânia,Pública,1º ano,47105,5040,10.7,3459.21,58.16,71.4,Alto
2020,1,2020-06-01,Centro-Oeste,GO,Goiânia,Privada,3º ano,19582,1310,6.69,3586.2,41.76,87.3,Médio
2020,1,2020-06-01,Centro-Oeste,GO,Aparecida de Goiânia,Pública,3º ano,10202,1055,10.34,1961.26,63.06,77.5,Alto
2020,1,2020-06-01,Centro-Oeste,GO,Aparecida de Goiânia,Privada,3º ano,42839,2228,5.2,3842.69,56.19,79.9,Médio
2020,1,2020-06-01,Centro-Oeste,MT,Cuiabá,Pública,3º ano,37493,3452,9.21,2887.48,79.97,48.5,Alto
2020,1,2020-06-01,Centro-Oeste,MT,Cuiabá,Privada,2º ano,45160,1189,2.63,3520.94,70.02,88.7,Baixo
2020,1,2020-06-01,Centro-Oeste,MS,Campo Grande,Pública,2º ano,34004,3645,10.72,2187.63,74.04,68.7,Alto
2020,1,2020-06-01,Centro-Oeste,MS,Campo Grande,Privada,2º ano,35850,1557,4.35,3115.07,71.28,73.4,Médio
2020,1,2020-06-01,Sudeste,SP,São Paulo,Pública,2º ano,17907,1840,10.28,2484.94,46.66,82.5,Alto
2020,1,2020-06-01,Sudeste,SP,São Paulo,Privada,3º ano,31892,1842,5.78,2266.09,70.75,82.7,Médio
2020,1,2020-06-01,Sudeste,SP,Campinas,Pública,3º ano,38539,3526,9.15,2948.62,68.9,86.6,Alto
2020,1,2020-06-01,Sudeste,SP,Campinas,Privada,1º ano,23517,1546,6.57,2656.62,48.45,92.2,Médio
2020,1,2020-06-01,Sudeste,SP,Ribeirão Preto,Pública,1º ano,21473,1857,8.65,3453.92,62.68,69.8,Alto
2020,1,2020-06-01,Sudeste,SP,Ribeirão Preto,Privada,1º ano,10331,358,3.47,2744.21,54.03,66.6,Baixo
2020,1,2020-06-01,Sudeste,RJ,Rio de Janeiro,Pública,3º ano,25320,2832,11.19,4077.61,93.49,70.1,Alto
2020,1,2020-06-01,Sudeste,RJ,Rio de Janeiro,Privada,2º ano,19507,1081,5.54,3023.81,62.39,59.8,Médio
2020,1,2020-06-01,Sudeste,RJ,Niterói,Pública,1º ano,24212,2410,9.96,3877.87,77.16,71.4,Alto
2020,1,2020-06-01,Sudeste,RJ,Niterói,Privada,2º ano,49629,3518,7.09,2516.93,77.37,76.2,Médio
2020,1,2020-06-01,Sudeste,RJ,Nova Iguaçu,Pública,3º ano,47974,3781,7.88,2998.38,67.34,60.6,Médio
2020,1,2020-06-01,Sudeste,RJ,Nova Iguaçu,Privada,2º ano,36514,1466,4.02,3317.48,48.95,75.3,Médio
2020,1,2020-06-01,Sudeste,RJ,Petrópolis,Pública,2º ano,46515,5765,12.4,3101.02,70.7,94.3,Alto
2020,1,2020-06-01,Sudeste,RJ,Petrópolis,Privada,1º ano,35882,1881,5.24,3852.26,55.37,47.6,Médio
2020,1,2020-06-01,Sudeste,MG,Belo Horizonte,Pública,3º ano,22436,2273,10.13,3148.98,33.7,58.1,Alto
2020,1,2020-06-01,Sudeste,MG,Belo Horizonte,Privada,1º ano,22246,807,3.63,2049.31,50.63,51.0,Baixo
2020,1,2020-06-01,Sudeste,MG,Uberlândia,Pública,3º ano,33293,3983,11.96,2607.85,54.47,67.1,Alto
2020,1,2020-06-01,Sudeste,MG,Uberlândia,Privada,2º ano,31372,1366,4.36,3566.41,70.4,88.4,Médio
2020,1,2020-06-01,Sudeste,MG,Juiz de Fora,Pública,2º ano,28763,2727,9.48,2735.81,64.6,53.5,Alto
2020,1,2020-06-01,Sudeste,MG,Juiz de Fora,Privada,2º ano,5558,161,2.91,2672.49,61.2,71.7,Baixo
2020,1,2020-06-01,Sudeste,ES,Vitória,Pública,3º ano,9300,792,8.52,2858.91,57.26,79.0,Alto
2020,1,2020-06-01,Sudeste,ES,Vitória,Privada,3º ano,41338,1558,3.77,1095.18,64.3,90.0,Baixo
2020,1,2020-06-01,Sudeste,ES,Vila Velha,Pública,3º ano,41897,3875,9.25,1156.91,68.01,47.4,Alto
2020,1,2020-06-01,Sudeste,ES,Vila Velha,Privada,1º ano,21597,994,4.6,2870.84,59.21,53.0,Médio
2020,1,2020-06-01,Sudeste,ES,Serra,Pública,1º ano,542,34,6.41,2388.0,81.28,77.4,Médio
2020,1,2020-06-01,Sudeste,ES,Serra,Privada,2º ano,1881,74,3.96,2938.04,58.36,74.4,Baixo
2020,1,2020-06-01,Sul,PR,Curitiba,Pública,1º ano,553,49,8.88,2685.05,84.59,61.5,Alto
2020,1,2020-06-01,Sul,PR,Curitiba,Privada,1º ano,47673,2123,4.46,1785.5,70.73,91.7,Médio
2020,1,2020-06-01,Sul,PR,Londrina,Pública,3º ano,42362,4258,10.05,2215.23,55.08,75.7,Alto
2020,1,2020-06-01,Sul,PR,Londrina,Privada,1º ano,44814,1157,2.58,3494.0,57.67,63.3,Baixo
2020,1,2020-06-01,Sul,SC,Florianópolis,Pública,3º ano,19628,1670,8.51,2437.72,74.48,66.5,Alto
2020,1,2020-06-01,Sul,SC,Florianópolis,Privada,1º ano,22764,1212,5.33,2864.23,65.85,83.0,Médio
2020,1,2020-06-01,Sul,SC,Joinville,Pública,1º ano,28208,3401,12.06,3532.44,69.68,49.4,Alto
2020,1,2020-06-01,Sul,SC,Joinville,Privada,1º ano,40627,1165,2.87,3061.43,58.4,57.2,Baixo
2020,1,2020-06-01,Sul,RS,Porto Alegre,Pública,1º ano,11765,933,7.93,3716.14,62.07,84.9,Médio
2020,1,2020-06-01,Sul,RS,Porto Alegre,Privada,3º ano,24592,2226,9.05,3473.05,58.07,67.1,Alto
2020,1,2020-06-01,Sul,RS,Caxias do Sul,Pública,1º ano,18607,2083,11.2,3014.05,79.83,89.9,Alto
2020,1,2020-06-01,Sul,RS,Caxias do Sul,Privada,1º ano,47804,697,1.46,3579.61,67.67,48.9,Baixo
2020,2,2020-12-01,Norte,AM,Manaus,Pública,3º ano,34825,3040,8.73,3864.97,48.67,70.4,Alto
2020,2,2020-12-01,Norte,AM,Manaus,Privada,2º ano,14414,799,5.55,2975.12,66.09,47.1,Médio
2020,2,2020-12-01,Norte,PA,Belém,Pública,1º ano,42393,4739,11.18,3560.1,61.72,53.6,Alto
2020,2,2020-12-01,Norte,PA,Belém,Privada,2º ano,17189,864,5.03,1079.53,72.47,76.0,Médio
2020,2,2020-12-01,Norte,PA,Santarém,Pública,3º ano,11977,1088,9.09,4416.97,50.01,49.1,Alto
2020,2,2020-12-01,Norte,PA,Santarém,Privada,1º ano,48682,2025,4.16,3992.04,61.03,75.1,Médio
2020,2,2020-12-01,Norte,RO,Porto Velho,Pública,1º ano,6656,639,9.61,2888.9,67.1,91.1,Alto
2020,2,2020-12-01,Norte,RO,Porto Velho,Privada,3º ano,46041,3087,6.71,3265.05,70.06,52.7,Médio
2020,2,2020-12-01,Norte,TO,Palmas,Pública,2º ano,23179,2266,9.78,2784.94,69.12,78.6,Alto
2020,2,2020-12-01,Norte,TO,Palmas,Privada,2º ano,28537,1428,5.01,3130.64,63.53,61.5,Médio
2020,2,2020-12-01,Nordeste,BA,Salvador,Pública,1º ano,21787,2443,11.21,2825.46,53.25,75.9,Alto
2020,2,2020-12-01,Nordeste,BA,Salvador,Privada,2º ano,1018,20,2.03,2204.33,62.78,46.7,Baixo
2020,2,2020-12-01,Nordeste,BA,Feira de Santana,Pública,1º ano,17014,2417,14.21,4319.98,41.84,49.5,Crítico
2020,2,2020-12-01,Nordeste,BA,Feira de Santana,Privada,2º ano,7222,378,5.24,3098.08,60.63,45.2,Médio
2020,2,2020-12-01,Nordeste,PE,Recife,Pública,3º ano,32874,3539,10.77,2456.87,60.2,63.6,Alto
2020,2,2020-12-01,Nordeste,PE,Recife,Privada,1º ano,45292,3090,6.82,3190.89,62.29,84.3,Médio
2020,2,2020-12-01,Nordeste,PE,Jaboatão dos Guararapes,Pública,3º ano,9058,804,8.88,1593.16,49.1,60.3,Alto
2020,2,2020-12-01,Nordeste,PE,Jaboatão dos Guararapes,Privada,2º ano,24724,754,3.05,2197.85,69.15,79.5,Baixo
2020,2,2020-12-01,Nordeste,CE,Fortaleza,Pública,2º ano,26654,3168,11.89,2693.23,53.62,63.1,Alto
2020,2,2020-12-01,Nordeste,CE,Fortaleza,Privada,2º ano,45534,1318,2.9,2994.66,36.1,74.8,Baixo
2020,2,2020-12-01,Nordeste,CE,Juazeiro do Norte,Pública,3º ano,39058,5517,14.13,3512.57,70.06,61.8,Crítico
2020,2,2020-12-01,Nordeste,CE,Juazeiro do Norte,Privada,3º ano,13750,661,4.81,2689.98,53.75,82.0,Médio
2020,2,2020-12-01,Nordeste,MA,São Luís,Pública,3º ano,44311,6608,14.91,3835.21,73.05,49.7,Crítico
2020,2,2020-12-01,Nordeste,MA,São Luís,Privada,3º ano,41318,2016,4.88,3946.48,66.66,49.0,Médio
2020,2,2020-12-01,Nordeste,PB,João Pessoa,Pública,1º ano,23715,2375,10.02,3412.64,63.12,73.6,Alto
2020,2,2020-12-01,Nordeste,PB,João Pessoa,Privada,2º ano,6100,163,2.68,3731.47,81.3,53.0,Baixo
2020,2,2020-12-01,Centro-Oeste,DF,Brasília,Pública,1º ano,11398,1786,15.67,2607.31,44.73,53.9,Crítico
2020,2,2020-12-01,Centro-Oeste,DF,Brasília,Privada,2º ano,44641,2774,6.21,2266.38,45.91,53.0,Médio
2020,2,2020-12-01,Centro-Oeste,GO,Goiânia,Pública,3º ano,36252,4762,13.14,2413.78,71.85,63.3,Crítico
2020,2,2020-12-01,Centro-Oeste,GO,Goiânia,Privada,3º ano,40557,2054,5.07,2427.91,57.73,66.3,Médio
2020,2,2020-12-01,Centro-Oeste,GO,Aparecida de Goiânia,Pública,2º ano,49224,5718,11.62,2660.19,79.79,70.3,Alto
2020,2,2020-12-01,Centro-Oeste,GO,Aparecida de Goiânia,Privada,1º ano,14754,332,2.26,2802.95,43.37,94.2,Baixo
2020,2,2020-12-01,Centro-Oeste,MT,Cuiabá,Pública,2º ano,24176,2258,9.34,3598.08,57.11,94.4,Alto
2020,2,2020-12-01,Centro-Oeste,MT,Cuiabá,Privada,2º ano,49949,973,1.95,3483.77,64.98,91.1,Baixo
2020,2,2020-12-01,Centro-Oeste,MS,Campo Grande,Pública,3º ano,26317,3405,12.94,2659.78,53.04,71.2,Alto
2020,2,2020-12-01,Centro-Oeste,MS,Campo Grande,Privada,1º ano,36341,956,2.63,3620.29,67.69,77.7,Baixo
2020,2,2020-12-01,Sudeste,SP,São Paulo,Pública,1º ano,22551,2001,8.88,3037.44,74.13,55.7,Alto
2020,2,2020-12-01,Sudeste,SP,São Paulo,Privada,1º ano,5178,255,4.93,2688.44,52.64,46.5,Médio
2020,2,2020-12-01,Sudeste,SP,Campinas,Pública,1º ano,13344,1850,13.87,3780.06,72.35,92.2,Crítico
2020,2,2020-12-01,Sudeste,SP,Campinas,Privada,3º ano,11841,366,3.09,1803.38,47.92,72.5,Baixo
2020,2,2020-12-01,Sudeste,SP,Ribeirão Preto,Pública,1º ano,2711,231,8.52,2959.61,78.53,58.6,Alto
2020,2,2020-12-01,Sudeste,SP,Ribeirão Preto,Privada,1º ano,47045,1066,2.27,2723.12,75.23,84.6,Baixo
2020,2,2020-12-01,Sudeste,RJ,Rio de Janeiro,Pública,3º ano,40642,3222,7.93,2454.84,65.52,77.7,Médio
2020,2,2020-12-01,Sudeste,RJ,Rio de Janeiro,Privada,2º ano,31218,493,1.58,3597.1,63.96,56.5,Baixo
2020,2,2020-12-01,Sudeste,RJ,Niterói,Pública,2º ano,5554,427,7.71,4022.78,64.1,58.6,Médio
2020,2,2020-12-01,Sudeste,RJ,Niterói,Privada,2º ano,15111,875,5.79,2515.93,78.76,84.4,Médio
2020,2,2020-12-01,Sudeste,RJ,Nova Iguaçu,Pública,2º ano,2690,377,14.03,2540.0,65.97,92.7,Crítico
2020,2,2020-12-01,Sudeste,RJ,Nova Iguaçu,Privada,3º ano,22477,1439,6.4,1959.31,74.7,91.9,Médio
2020,2,2020-12-01,Sudeste,RJ,Petrópolis,Pública,2º ano,47514,5695,11.99,2575.37,67.12,65.1,Alto
2020,2,2020-12-01,Sudeste,RJ,Petrópolis,Privada,3º ano,1104,83,7.53,2548.18,70.94,91.8,Médio
2020,2,2020-12-01,Sudeste,MG,Belo Horizonte,Pública,1º ano,19304,2068,10.71,2099.65,82.56,67.3,Alto
2020,2,2020-12-01,Sudeste,MG,Belo Horizonte,Privada,2º ano,48673,914,1.88,2676.46,55.61,93.0,Baixo
2020,2,2020-12-01,Sudeste,MG,Uberlândia,Pública,1º ano,19076,1611,8.45,3093.31,54.86,50.0,Alto
2020,2,2020-12-01,Sudeste,MG,Uberlândia,Privada,3º ano,12451,666,5.35,2296.97,76.53,51.7,Médio
2020,2,2020-12-01,Sudeste,MG,Juiz de Fora,Pública,2º ano,17498,1997,11.42,2706.44,63.12,74.6,Alto
